"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Serbia","SRB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49220001.2207031","95059997.5585938","69510002.1362305","97360000.6103516","108230003.356934","707400024.414063","1134270019.53125","1304180053.71094","2084639892.57813","1310479980.46875","1159699951.17188","1068489990.23438","1579589965.82031","842460021.972656","975890014.648438","623140014.648438","661469970.703125","1379170043.94531","1087780029.29688","780270019.53125","367049987.792969","312480010.986328","633469970.703125","1688420043.94531","1070119995.11719","564599975.585938","488109985.351563","533070007.324219",
"Sub-Saharan Africa (excluding high income)","SSA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","596250008.530915","797079993.152991","911209987.133741","904349991.155788","1009920000.7543","1086740009.42707","1164369995.74304","1282190018.35585","1150010006.82078","1125189997.79224","1168650008.30777","1348649994.73654","1445550010.968","1795889999.8907","2576280019.93895","3487899963.79614","3219110023.0217","3835759994.98367","5195240028.38135","6636729982.3761","7690850016.35551","7461699984.07364","7828009984.97009","7558419929.75213","8346560043.09654","9178439918.9949","10967649967.0744","12735709895.3724","14427490047.2164","15425189891.8152","17746099971.7712","17737910018.9209","19159499944.9253","17277129899.9786","19151559783.9355","18589920097.3511","16300660058.9752","14854790021.8964","14430289968.4906","13192960071.5637","13012830086.7081","14261540022.85","18970730117.7979","24849039922.7142","26448710002.8992","32783320144.6533","41157109867.0959","36135010303.4973","40215629882.8125","44254090175.6287","44223909770.9656","47284939727.7832","46714430057.5256","47671100196.8384","46447200042.7246","44758079948.4253","44302510124.2065","49548889845.8481","50887670280.4565","53017349622.7264","66884599784.8511","62272819988.2507",
"South Sudan","SSD","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435829986.572266","1186260009.76563","1399300048.82813","1964119995.11719","1674829956.05469","1587030029.29688","2183239990.23438","1577500000","1676640014.64844","1821319946.28906","2107659912.10938",
"Sub-Saharan Africa","SSF","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","597350008.554757","798079993.152991","911699987.143278","904989991.141483","1010860000.75191","1088290009.37939","1165299995.75019","1284430018.36538","1152470006.85893","1126479997.7541","1172670008.2887","1356389994.50766","1454270011.23503","1804889999.65228","2600700020.01524","3497559963.88197","3226930023.10395","3847489995.30077","5212200029.19436","6664489981.65131","7721580015.89775","7488759983.53958","7860069985.38971","7584869929.56139","8376560043.09654","9217589920.52078","11016589967.6085","12813089894.5332","14496010047.6742","15500969892.5018","17841889972.6868","17822830018.9972","19240769945.3831","17349529899.5972","19194359783.1726","18636510098.4573","16350740058.8989","14895880022.049","14476799968.7195","13226520071.0297","13057700087.5473","14288190022.4686","19048810117.7216","24879359923.3627","26488490002.6321","32838650146.4844","41197029866.2186","36172450304.0314","40255199884.4147","44309030176.1627","44362909770.9656","47332209726.3336","46763630057.3349","47703150197.0291","46459720042.7055","44772349948.4062","44315230124.4736","49572019846.4394","50894390280.2467","53080099622.7264","66890549784.6603","62285599987.9837",
"Small states","SST","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","200949998.697266","230140000.786632","267140001.229942","326719999.285415","479369998.494163","588470002.008602","815990004.077553","755400000.74543","1057259997.66775","1152679996.61341","1442640002.00853","1491829994.88525","1367409995.11257","1396600005.42551","1349069991.08009","1224739998.80627","1540060006.11931","1697549989.99462","1668060007.17357","1890570003.31953","2502299995.1914","2240420000.97036","2161270010.51046","2234919993.23107","2535540013.05997","2417120014.92456","2374960023.00084","2200430011.33203","2031760006.15954","1860980018.91375","1747030013.91888","1747189988.52372","1870660021.42429","1903700001.06096","2159229986.47392","2085429982.06616","2279279974.57981","2907799982.54776","3736150009.63211","3597200010.29968","3957520000.45776","3845949978.82843","3735980009.79423","3766680026.88885","3213590000.391","2801969990.49187","2663570009.88722","3258539996.62399","3522149985.79025","3591990024.56665","4976689963.34076","4911099954.41511",
"Sao Tome and Principe","STP","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","109999.999403954","1009999.99046326","","","","","1059999.94277954","379999.995231628","209999.993443489","","","","","","","839999.973773956","11649999.6185303","3039999.96185303","3980000.01907349","2950000.04768372","3819999.9332428","6000000","9840000.15258789","11579999.9237061","11170000.0762939","12210000.038147","12350000.3814697","17219999.3133545","24430000.3051758","44500000","54119998.9318848","51009998.3215332","56430000.3051758","46490001.6784668","49930000.3051758","84089996.3378906","47400001.5258789","33419998.1689453","28059999.4659424","27520000.4577637","34939998.626709","38180000.3051758","26090000.1525879","37849998.4741211","33680000.3051758","32700000.7629395","23059999.4659424","51069999.6948242","47290000.9155273","30459999.0844727","50189998.626709","73480003.3569336","50700000.7629395","53750000","41380001.0681152","49000000","47040000.9155273","40240001.6784668","52180000.3051758","50830001.8310547","91980003.3569336","69809997.5585938",
"Suriname","SUR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","8819999.69482422","10340000.1525879","8960000.03814697","13789999.961853","11649999.6185303","16469999.3133545","3630000.11444092","3910000.08583069","17860000.6103516","17579999.9237061","25239999.7711182","27110000.6103516","35209999.0844727","29620000.8392334","47939998.626709","52569999.6948242","103389999.389648","89900001.5258789","65290000.9155273","94370002.746582","82010002.1362305","96559997.5585938","101260002.13623","3819999.9332428","5059999.94277954","9500000","13359999.6566772","18639999.3896484","21120000.8392334","50689998.626709","61029998.7792969","43259998.3215332","79830001.8310547","78029998.7792969","60020000.4577637","76730003.3569336","108470001.220703","75379997.253418","57950000.7629395","33819999.6948242","34830001.8310547","23750000","12329999.9237061","11140000.3433228","24799999.2370605","42880001.0681152","63029998.7792969","150309997.558594","100019996.643066","154520004.272461","100809997.558594","76330001.8310547","40349998.4741211","30819999.6948242","13390000.3433228","15979999.5422363","16530000.6866455","20129999.1607666","14180000.3051758","23469999.3133545","27190000.5340576","28540000.9155273",
"Slovak Republic","SVK","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6840000.15258789","114699996.948242","63360000.6103516","50520000.4577637","78389999.3896484","97959999.0844727","97589996.3378906","70419998.1689453","154820007.324219","318709991.455078","112989997.86377","164039993.286133","152649993.896484","161869995.117188","234789993.286133","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7139999.8664856","31870000.8392334","52540000.9155273","82199996.9482422","96620002.746582","39759998.3215332","31049999.2370605","60810001.373291","125559997.558594","52759998.3215332","56209999.0844727","62220001.2207031","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","8489999.77111816","11439999.5803833","6789999.96185303","6489999.77111816","12750000","15220000.2670288","10590000.1525879","9560000.4196167","7889999.8664856","9789999.96185303","6000000","2059999.94277954","8710000.03814697","10449999.8092651","14319999.6948242","14460000.038147","13270000.4577637","27469999.3133545","43450000.7629395","48470001.2207031","48139999.3896484","35209999.0844727","26360000.6103516","32380001.0681152","28930000.3051758","23969999.3133545","32930000.3051758","43540000.9155273","38270000.4577637","29659999.8474121","53630001.0681152","52919998.1689453","56009998.3215332","54209999.0844727","57779998.7792969","57750000","33049999.2370605","28440000.5340576","34959999.0844727","29149999.6185303","13130000.1144409","29149999.6185303","22159999.8474121","34189998.626709","21920000.0762939","46709999.0844727","34779998.7792969","50669998.1689453","70010002.1362305","55770000.4577637","91139999.3896484","124089996.337891","89620002.746582","117790000.915527","86370002.746582","92629997.253418","147639999.389648","147610000.610352","121309997.558594","70529998.7792969","104989997.86377","125040000.915527",
"Sint Maarten (Dutch part)","SXM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","1100000.02384186","1000000","490000.009536743","639999.985694885","939999.997615814","1549999.95231628","930000.007152557","2240000.00953674","2460000.03814697","1289999.96185303","4019999.98092651","7739999.77111816","8720000.26702881","7989999.77111816","8529999.73297119","7480000.01907349","7400000.09536743","10890000.3433228","16370000.8392334","25129999.1607666","21500000","16829999.9237061","18100000.3814697","15329999.9237061","15029999.7329712","22040000.9155273","28540000.9155273","24149999.6185303","20610000.6103516","19559999.4659424","35560001.373291","22739999.7711182","19450000.7629395","19739999.7711182","13069999.6948242","13189999.5803833","19260000.2288818","17200000.7629395","24350000.3814697","13319999.6948242","23600000.3814697","13409999.8474121","57930000.3051758","9390000.34332275","10630000.1144409","17200000.7629395","13710000.038147","6079999.92370605","7489999.77111816","23159999.8474121","53930000.3051758","22719999.3133545","34750000","27420000.0762939","12000000","6780000.20980835","5800000.19073486","16200000.7629395","","","","50000.0007450581",
"Syrian Arab Republic","SYR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","18389999.3896484","16200000.7629395","24979999.5422363","2710000.03814697","4699999.80926514","3269999.98092651","20290000.9155273","5809999.94277954","5219999.79019165","10989999.7711182","21840000.1525879","21680000.3051758","54549999.2370605","425779998.779297","771500000","827479980.46875","795520019.53125","1033319946.28906","919900024.414063","2054879882.8125","1912839965.82031","1810650024.41406","1155910034.17969","890969970.703125","643979980.46875","609979980.46875","727090026.855469","792140014.648438","190029998.779297","124620002.746582","882820007.324219","535489990.234375","196740005.493164","258579986.572266","744020019.53125","355970001.220703","215990005.493164","198110000.610352","156020004.272461","229369995.117188","159759994.506836","153679992.675781","62819999.6948242","118389999.389648","106510002.13623","71099998.4741211","19920000.0762939","84199996.9482422","157740005.493164","203619995.117188","131059997.558594","335519989.013672","1671599975.58594","3637929931.64063","4174310058.59375","4920470214.84375","8899750000","10427849609.375","9997040039.0625","10129250000","10038929687.5","9690200195.3125",
"Turks and Caicos Islands","TCA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","2410000.08583069","3250000","3759999.99046326","3450000.04768372","2779999.97138977","2319999.9332428","3390000.10490417","7070000.17166138","10319999.6948242","6739999.77111816","6869999.88555908","5550000.19073486","8890000.34332275","9550000.19073486","7889999.8664856","8779999.73297119","11600000.3814697","17500000","14800000.1907349","10899999.6185303","15789999.961853","5550000.19073486","4179999.82833862","4199999.80926514","6019999.98092651","7380000.11444092","6650000.09536743","6670000.07629395","4099999.90463257","2200000.04768372","3150000.09536743","5199999.80926514","-419999.986886978","15390000.3433228","","","","","","","","","","","","","","",
"Chad","TCD","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","29999.9993294477","3259999.99046326","5519999.98092651","5559999.94277954","16549999.2370605","18270000.4577637","19010000.2288818","19829999.9237061","21719999.3133545","23750000","22350000.3814697","30409999.8474121","30790000.9155273","45279998.7792969","78480003.3569336","66730003.3569336","60880001.0681152","81599998.4741211","123150001.525879","84739997.8637695","34990001.6784668","59560001.373291","64150001.5258789","87430000.3051758","111410003.662109","179050003.051758","160309997.558594","201789993.286133","260690002.441406","250570007.324219","310579986.572266","262309997.558594","236699996.948242","223470001.220703","212289993.286133","235020004.272461","295779998.779297","227960006.713867","174440002.441406","187929992.675781","131330001.831055","188600006.103516","229250000","251990005.493164","332079986.572266","386440002.441406","290730010.986328","367980010.986328","441809997.558594","558330017.089844","490160003.662109","457660003.662109","475130004.882813","459339996.337891","391929992.675781","606469970.703125","624460021.972656","648979980.46875","875299987.792969","641919982.910156","1037010009.76563","722150024.414063",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","1328109985.17275","1549209992.34915","1743340023.87524","1929919972.53895","2400669990.78728","1966279986.20085","1718489997.32733","1641210019.65739","2314239983.83619","2835589990.12783","3224909999.63693","3524299967.07849","3321610018.73389","3385139981.71501","3501789932.0405","3545439959.33607","4355949997.28352","5164860109.3851","6125269986.35009","6363840010.45301","7116500005.01425","6889849976.12238","9303789994.51735","8673469849.17857","8889080050.93039","9197609946.50797","7540949830.12975","6248800138.17549","7770779838.91964","9101279994.48777","7946010089.39743","6799360099.79248","6564070068.35938","6394419982.43332","6153709942.8177","8529419942.85583","7037449972.15272","7733009768.48603","7481530153.27454","8871530036.92628","8729360179.4243","6583340042.11426","8085950115.20386","11180440219.8792","8651560068.13049","7703729875.92221","6993940140.72419","7501439985.27527","7467159894.94324","6185010067.22451","11676939917.0876","9137949837.68464",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","175800003.051758","203589996.337891","232509994.506836","82919998.1689453","50189998.626709","58490001.6784668","126029998.779297","93010002.1362305","175610000.610352","583419982.910156","952929992.675781","727099975.585938","647500000","355859985.351563","240479995.727539","180100006.103516","339959991.455078","378869995.117188","287339998.722077","155260003.814473","3435230003.12784","6319450052.52399","5501400008.21092","5521019953.4893","6327470064.16321","9441179912.56714","6357390007.01904","5019739957.80945","5952489957.80945","8602429974.55597","8461130050.65919","7824000171.66138","8883519886.01685","8303859910.0113","9506050085.06776","4873249961.13778","5910140022.27783","5648739955.9021","6923129980.08728","7475910011.29151","7066259998.32153","10248940049.4397","9791779972.07642","8756000102.99683","10142060001.3733","8392490032.19605","9600769960.40345","9626980091.09497","8053829940.79591","7067189931.86951","10617860145.5689","9445320037.84181",
"Togo","TGO","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","109999.999403954","2930000.0667572","4530000.20980835","6650000.09536743","14939999.5803833","13359999.6566772","12130000.1144409","14119999.8855591","18920000.0762939","17469999.3133545","16950000.7629395","19260000.2288818","21600000.3814697","25819999.6948242","38619998.9318848","41700000.7629395","42799999.2370605","63909999.8474121","101889999.389648","109470001.220703","90449996.9482422","62520000.4577637","76400001.5258789","111019996.643066","108260002.13623","110879997.253418","170339996.337891","121279998.779297","205410003.662109","199100006.103516","258239990.234375","199270004.272461","222429992.675781","95819999.6948242","124650001.525879","191339996.337891","155399993.896484","125129997.253418","128460006.713867","71529998.7792969","69629997.253418","46090000.1525879","51130001.0681152","50090000.1525879","65129997.253418","82610000.6103516","79830001.8310547","122489997.86377","330140014.648438","494510009.765625","403380004.882813","542380004.882813","245080001.831055","226320007.324219","210940002.441406","199470001.220703","168250000","344950012.207031","336720001.220703","403750000","561130004.882813","339350006.103516",
"Thailand","THA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","43779998.7792969","29340000.1525879","37889999.3896484","36330001.8310547","31850000.3814697","49090000.1525879","44299999.2370605","60209999.0844727","65069999.6948242","68250000","73989997.8637695","62700000.7629395","53650001.5258789","60790000.9155273","70860000.6103516","84510002.1362305","167789993.286133","131029998.779297","255779998.779297","388380004.882813","415980010.986328","404609985.351563","383570007.324219","418440002.441406","451209991.455078","446929992.675781","451880004.882813","459200012.207031","528229980.46875","683640014.648438","793989990.234375","713770019.53125","738640014.648438","581900024.414063","577780029.296875","836380004.882813","831440002.441406","624869995.117188","699840026.855469","1015940002.44141","700669982.910156","284350006.103516","297799987.792969","-938590026.855469","51860000.6103516","-164580001.831055","-214169998.168945","-307230010.986328","-615510009.765625","-31030000.6866455","-20360000.6103516","-134119995.117188","-131369995.117188","28790000.9155273","354510009.765625","58669998.1689453","227779998.779297","250220001.220703","-419290008.544922","-351649993.896484","197910003.662109","131440002.441406",
"Tajikistan","TJK","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11840000.1525879","25959999.0844727","66500000","65080001.8310547","103139999.389648","85940002.4414063","160589996.337891","112629997.253418","111769996.643066","162639999.389648","154699996.948242","133300003.051758","228919998.168945","226369995.117188","206809997.558594","196429992.675781","234160003.662109","298250000","387950012.207031","282130004.882813","394230010.986328","390549987.792969","356459991.455078","432250000","359730010.986328","328190002.441406","403750000","361670013.427734","768030029.296875","546700012.207031",
"Turkmenistan","TKM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6590000.15258789","31090000.1525879","26579999.9237061","30700000.7629395","23639999.3896484","20819999.6948242","27530000.6866455","25350000.3814697","35529998.7792969","74930000.3051758","44110000.6103516","28840000.1525879","54040000.9155273","29049999.2370605","41110000.6103516","28770000.4577637","18120000.8392334","40639999.3896484","43799999.2370605","40819999.6948242","37659999.8474121","35909999.8474121","34479999.5422363","22950000.7629395","32229999.5422363","28139999.3896484","20459999.0844727","25329999.9237061","35819999.6948242","27670000.0762939",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","676629999.637604","582519995.92781","601580001.711846","632199999.690056","709089991.211891","866939996.600152","823340004.444122","786509995.46051","1029070001.60217","1296930018.42499","1545130003.4523","1766020014.82248","1929520009.45806","2090209994.55452","2261750011.44409","2612830019.23561","2920349994.18259","3511069991.58859","3563070024.96719","3956149994.85016","4388590013.02719","5116439982.77188","4642930070.87708","4607680007.1001","4853579925.53711","5377200012.20703","5029239948.31741","4136549930.57251","3983749997.61582","4423530017.13753","3557359996.55724","4843870046.13876","4271410040.85541","5012940050.69137","5287510005.75722","5338370005.13077","6036039890.52773","5455180032.25327","6881449916.36276","7032750074.3866","8078940149.30726","8351769999.50409","7673029986.14312","7593969978.21331","7534190109.96818","7426790017.36641","6981720130.62239","6371290007.94888","8018029971.12275","6731810027.1225","9804980072.02149","9635000056.14758",
"Timor-Leste","TLS","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","1639999.98569489","","","","","","319999.992847443","","","","","","","9999.99977648258","250000","449999.988079071","","9999.99977648258","460000.00834465","500000","250000","230000.004172325","449999.988079071","","","300000.011920929","","19999.9995529652","","100000.001490116","939999.997615814","129999.995231628","419999.986886978","230000.004172325","19999.9995529652","79999.9982118607","430000.007152557","1669999.95708466","152820007.324219","231270004.272461","194169998.168945","219050003.051758","175029998.779297","161240005.493164","184619995.117188","209139999.389648","279959991.455078","271350006.103516","212399993.896484","289950012.207031","275720001.220703","283640014.648438","258570007.324219","249539993.286133","212289993.286133","223699996.948242","231960006.713867","207649993.896484","229899993.896484","249679992.675781","252740005.493164",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","675460000.991821","660490007.877351","747029999.73297","1987949978.59001","3251070040.22598","4965719907.04537","4986189914.22653","5851079857.3494","6076029962.53968","6492389909.50585","7476509955.40618","7112949960.23179","5679300012.70772","4627519963.26447","4500069985.38972","4821519991.39786","4433229955.67322","4933810069.08417","3768040046.6919","3723559965.13367","10985360115.0513","10264059846.878","6799299927.94991","5304749928.47443","5810619975.32845","4790409900.66528","5104919917.58347","4726769939.89944","4750030026.43585","4331639986.99188","3786629936.21827","3837719996.45233","3431639967.44156","6866659915.92408","9094559852.6001","26058119899.7498","13547880346.2982","14457189731.5979","16434810302.7344","7997869934.08203","6964450088.02414","8048189842.22413","10394770088.1958","17089959671.0205","17543759948.7305","16339950271.6065","23118130126.9531","25014159484.8633","28731170288.0859","24275830047.6074","24845969726.5625","31547500457.7637",
"Tonga","TON","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","9999.99977648258","19999.9995529652","70000.0002980232","50000.0007450581","59999.9986588955","500000","610000.014305115","1320000.05245209","1580000.04291534","589999.973773956","1350000.02384186","709999.978542328","1169999.95708466","1340000.0333786","3000000","3240000.00953674","4119999.88555908","6480000.01907349","8689999.5803833","22680000.3051758","15069999.6948242","17260000.2288818","17200000.7629395","17159999.8474121","14609999.6566772","12729999.5422363","14000000","20559999.4659424","17260000.2288818","22809999.4659424","27149999.6185303","17079999.9237061","22059999.4659424","28420000.0762939","29329999.9237061","32040000.9155273","29319999.6948242","25670000.0762939","20090000.1525879","19319999.6948242","16420000.0762939","20639999.3896484","18010000.2288818","22260000.2288818","20309999.4659424","32889999.3896484","22559999.4659424","32020000.4577637","25639999.3896484","36849998.4741211","66319999.6948242","88559997.5585938","78180000.3051758","81089996.3378906","80330001.8310547","68400001.5258789","82610000.6103516","87230003.3569336","97449996.9482422","107949996.948242","162889999.389648","113069999.694824",
"South Asia (IDA & IBRD)","TSA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","1346009959.3997","1567140033.02157","1282900030.19571","1627030030.78699","2386080029.24919","3645119996.5477","3524409965.99198","2689980008.12531","3175459967.61322","3734830011.84464","5165000008.58307","4403800014.49585","4410139938.35449","4137610047.3404","4014049960.13641","3910670017.24244","4908209950.92392","4831699957.84759","5577089937.21008","5612420061.11145","5245440057.75451","7191970027.92359","5958269886.01685","4613720020.29419","6117210092.54456","4453159961.70044","4488510042.19055","4074329994.20166","4284769922.25647","3822920022.96448","3644300041.19873","5534260005.95092","6386380079.26941","5672769973.75489","6732410093.30751","9017530021.66749","8630770008.08716","10817159828.186","11029809799.1943","13631290325.1648","14838659828.186","16698280357.3608","13999030078.8879","13871940219.8792","15501880256.6528","15596229959.4879","13754680145.2637","14906799999.2371","12130689971.9239","14852809936.5234","16458270339.9658","17474579917.9077",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","1034310006.24783","1165979994.66024","1299390010.16691","1586009999.53784","2425130014.59837","3312699963.27162","3071920022.87507","3626829996.40703","4885970029.65212","6313289973.02055","7375920024.63341","7199699990.74936","7445279974.93744","7187869940.52865","7423400018.69202","8388529940.12833","10296729948.0438","11895569887.1613","13547470018.3868","14329699903.4882","16954239948.2727","16753149995.8038","18019199958.8013","16612179893.4937","17917209819.7937","17712790097.2366","14926530097.9614","13311690019.6075","13323629955.2918","12253510061.264","12044180068.0161","13215850026.1307","17654770109.1766","23036909880.6381","24462639966.0111","30776150146.4844","38818849873.5428","33138530260.0861","36211529840.4694","39359079980.8503","40322719829.5593","42720539804.4586","41756770071.9834","43313180104.2557","40629400218.4868","40153349948.4062","38903390036.583","43796069895.2675","44514760153.2936","46512199720.3827","59734749735.8323","53978659997.7501",
"Trinidad and Tobago","TTO","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","79999.9982118607","550000.011920929","11520000.4577637","12029999.7329712","16239999.7711182","9039999.96185303","5489999.77111816","4599999.90463257","6550000.19073486","5380000.11444092","3990000.00953674","2950000.04768372","2240000.00953674","3279999.97138977","4380000.11444092","3809999.94277954","2099999.90463257","3200000.04768372","3329999.92370605","3829999.92370605","-3059999.94277954","4769999.98092651","5940000.05722046","5170000.07629395","7260000.22888184","19600000.3814697","35000000","6269999.98092651","5130000.11444092","17040000.9155273","-1870000.00476837","5869999.88555908","1429999.94754791","20149999.6185303","23610000.6103516","15100000.3814697","33479999.5422363","14560000.4196167","26930000.3051758","-1559999.94277954","-6179999.82833862","-9430000.30517578","-3140000.10490417","-1519999.98092651","-2410000.08583069","12289999.961853","20469999.3133545","9289999.96185303","6699999.80926514","4340000.15258789","","","","","","","","","","","",
"Tunisia","TUN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","51830001.8310547","93819999.6948242","70110000.6103516","83559997.5585938","71069999.6948242","90919998.1689453","82839996.3378906","89519996.6430664","71860000.6103516","115730003.356934","112849998.474121","106430000.305176","113349998.474121","134039993.286133","174210006.713867","214270004.272461","217860000.610352","247080001.831055","310500000","209850006.103516","240479995.727539","242860000.610352","207330001.831055","202759994.506836","176100006.103516","160419998.168945","220259994.506836","274260009.765625","314829986.572266","279890014.648438","392540008.544922","354459991.455078","387989990.234375","243199996.948242","105790000.915527","75389999.3896484","126860000.610352","195220001.220703","150960006.713867","253429992.675781","222839996.337891","366220001.220703","217350006.103516","301670013.427734","333690002.441406","368350006.103516","436850006.103516","326489990.234375","378760009.765625","493690002.441406","550150024.414063","925229980.46875","1022130004.88281","714659973.144531","922700012.207031","495869995.117188","646820007.324219","811890014.648438","806799987.792969","979090026.855469","974929992.675781","1093400024.41406",
"Turkiye","TUR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","137309997.558594","188279998.779297","229589996.337891","222669998.168945","162080001.831055","189410003.662109","202970001.220703","197729995.727539","174630004.882813","172149993.896484","175800003.051758","203589996.337891","232509994.506836","82919998.1689453","50189998.626709","58490001.6784668","126029998.779297","93010002.1362305","175610000.610352","583419982.910156","952929992.675781","727099975.585938","647500000","355859985.351563","240479995.727539","180100006.103516","339959991.455078","378869995.117188","281779998.779297","144910003.662109","1303849975.58594","1610030029.29688","356269989.013672","447730010.986328","198350006.103516","313559997.558594","246080001.831055","6760000.22888184","28090000.1525879","12449999.8092651","328570007.324219","133259994.506836","273440002.441406","167639999.389648","288880004.882813","399329986.572266","569260009.765625","795659973.144531","1117479980.46875","1356239990.23438","1049589965.82031","3288270019.53125","3112169921.875","2847840087.89063","3446770019.53125","2141260009.76563","3609090087.89063","3147209960.9375","1189800048.82813","696159973.144531","538140014.648438","1055560058.59375",
"Tuvalu","TUV","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","50000.0007450581","2940000.05722046","2380000.11444092","2849999.90463257","4099999.90463257","4909999.84741211","5349999.90463257","6230000.01907349","4210000.03814697","5469999.79019165","3329999.92370605","4300000.19073486","25680000.3051758","13970000.2670288","6920000.07629395","5059999.94277954","5010000.22888184","8060000.4196167","4050000.19073486","6739999.77111816","7440000.05722046","10340000.1525879","10130000.1144409","5190000.05722046","3980000.01907349","4030000.20980835","8340000.15258789","11710000.038147","6179999.82833862","8020000.45776367","9020000.45776367","14229999.5422363","10689999.5803833","15750000","15930000.3051758","13909999.8474121","37250000","25479999.5422363","27590000.1525879","34299999.2370605","49650001.5258789","24440000.5340576","28530000.6866455","27370000.8392334","36479999.5422363","42919998.1689453","36009998.3215332",
"Tanzania","TZA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","10359999.6566772","39189998.626709","47009998.3215332","31059999.4659424","45650001.5258789","38630001.0681152","34430000.3051758","40110000.6103516","40490001.6784668","38159999.8474121","50970001.2207031","62150001.5258789","61159999.8474121","100150001.525879","162210006.713867","293269989.013672","266250000","338670013.427734","421899993.896484","586140014.648438","675630004.882813","697780029.296875","678940002.441406","587849975.585938","547489990.234375","477179992.675781","660619995.117188","894919982.910156","1007849975.58594","906890014.648438","1163150024.41406","1073000000","1334079956.05469","944429992.675781","963570007.324219","871049987.792969","867210021.972656","943849975.585938","1001500000","991940002.441406","1064250000","1274900024.41406","1260430053.71094","1725760009.76563","1774199951.17188","1492449951.17188","1887650024.41406","2823810058.59375","2331149902.34375","3127199951.17188","2960310058.59375","2441830078.125","2822229980.46875","3433239990.23438","2650520019.53125","2584709960.9375","2317889892.57813","2585600097.65625","2455199951.17188","2125929931.64063","2276459960.9375","2567550048.82813",
